"status_id","created_at","screen_name","text","favorite_count","retweet_count","place_full_name","friends_count","school"
"1208383154093989888",2019-12-21 13:46:09,"lifer_76","I’m headed to Atlanta to tailgate the @CFAPeachBowl anyway! It would be epic to have tickets <U+0001F3AB> #CFAPeachBowl #GeauxTigers https://t.co/oxsUQ1XoLq",0,0,NA,275,"lsu"
"1208379920893829121",2019-12-21 13:33:18,"wbreaux","Just a simple request ... next time @LSUfootball makes a @CFBPlayoff run, can we get a semi Bahamas Bowl?!! We would fill that stadium <U+0001F49C><U+263A><U+FE0F><U+0001F49B> #GeauxTigers",1,0,NA,736,"lsu"
"1208377429489803270",2019-12-21 13:23:24,"DarryDekens1","And The crowd goes WILD!!!
#GeauxTigers https://t.co/eaVZ32DH5S",0,0,NA,1114,"lsu"
"1208374065074974720",2019-12-21 13:10:02,"Cajun_Royalty","#GeauxTigers https://t.co/WKEuwQqmxF",0,0,NA,1753,"lsu"
"1208174257194356736",2019-12-20 23:56:04,"Cajun_Royalty","#GeauxTigers https://t.co/mjISze40eL",0,0,NA,1753,"lsu"
"1208031251371835392",2019-12-20 14:27:49,"fauxcoachorger1","@Geaux247 @247Sports #GeauxTigers https://t.co/mRndec6gN2",1,0,NA,823,"lsu"
"1208177342482460673",2019-12-21 00:08:19,"fauxcoachorger1","@HamillHimself @YoungManDrowzy #GeauxTigers https://t.co/g81ueiPKM4",1,0,NA,823,"lsu"
"1208373715999887366",2019-12-21 13:08:39,"fauxcoachorger1","@CFAPeachBowl Is there any doubt?   #GeauxTigers https://t.co/4DuBKyHoXe",1,0,NA,823,"lsu"
"1208039533683580929",2019-12-20 15:00:43,"fauxcoachorger1","The greatest time of the year....Bowl Season.  #GeauxTigers https://t.co/tVF0AG6Goe",8,0,NA,823,"lsu"
"1208030828963532800",2019-12-20 14:26:08,"fauxcoachorger1","@LBistreauxBHd Boy that looks great.  #GeauxTigers",1,0,NA,823,"lsu"
"1208039090064633857",2019-12-20 14:58:58,"fauxcoachorger1","@LSU #GeauxTigers https://t.co/d3VJTfeILH",2,1,NA,823,"lsu"
"1208191542063751172",2019-12-21 01:04:45,"fauxcoachorger1","@elijahQB @jburrow3 @Joe_Burrow10 @LSUfootball @LSUsports @LSU @bulldogbrohood @AthensOhio @CoachBurrow @HeismanTrophy #GeauxTigers",1,0,NA,823,"lsu"
"1208373315791921152",2019-12-21 13:07:03,"KyleSchass","13.5 hours later, made it. 

Burreaux Land. #GeauxTigers",1,0,"Brusly, LA",1867,"lsu"
"1208366830865309697",2019-12-21 12:41:17,"e_cestero","The only thing I’ll miss is the SEC on CBS intro song!! #GeauxTigers https://t.co/9VxIy88YKR",0,0,NA,528,"lsu"
"1208365660260196353",2019-12-21 12:36:38,"e_cestero","@Liquid_Anthrax Even after everything they’ve shown! Everything they’ve accomplished in their short time at LSU! You have true fans and then you have drive-by fans who question everything because they haven’t been around for the struggles. #IfYouKnowYouKnow #GeauxTigers",1,0,NA,528,"lsu"
"1208361601952370688",2019-12-21 12:20:30,"e_cestero","Everybody eats!! #WRTS #GeauxTigers https://t.co/QkpwPPaieg",0,0,NA,528,"lsu"
"1208365300195966976",2019-12-21 12:35:12,"LockeBoyz318","@kjgGA1 @Support_UGA We’ll beat you with or without Joe he was average Joe last year and beat you he’s Heisman Joe this year and beat you. Joe Brady and Coach E finally brought a real playbook to LSU. #GeauxTigers",0,0,NA,721,"lsu"
"1208363089726464001",2019-12-21 12:26:25,"WGuillot_GK13","#GeauxTigers https://t.co/LTxtPjz0Zo",0,0,NA,733,"lsu"
"1208313086328868864",2019-12-21 09:07:43,"KellyLHenry1","@LSUfootball So Cute! #GeauxTigers  May I say that Coach O is a little bit sexy! &lt;3",0,0,NA,2006,"lsu"
"1208277544514052096",2019-12-21 06:46:29,"dnlacy007","#MICDrop #GeauxTigers https://t.co/xN0q8XPuKb",2,0,"Georgia, USA",465,"lsu"
"1208279941063856128",2019-12-21 06:56:01,"dnlacy007","#finishthedrill #GeauxTigers #geauxLSU https://t.co/rrtib6TNYJ",0,0,"Georgia, USA",465,"lsu"
"1208272601493254145",2019-12-21 06:26:51,"stevethephotog","#GEAUXTIGERS .@LSUfootball

https://t.co/UXvEUWvZMy",0,0,"Iowa, USA",2048,"lsu"
"1208271977858945024",2019-12-21 06:24:22,"FQ_LSU","@jmvlsu Yes! I’ll need to get one. This one is from the 2016 Heisman House in BR. I’VE BEEN WAITING FOR THIS MOMENT! Goes into a glass frame after tonight. #GeauxTigers",1,0,NA,2974,"lsu"
"1208054057262338048",2019-12-20 15:58:26,"FQ_LSU","Some young men are just wired different. Joe Burrow is one of them. Makes a difference on &amp; off the field! #GeauxTigers https://t.co/ghgc0fINnM",5,0,NA,2974,"lsu"
"1208065978476748801",2019-12-20 16:45:48,"FQ_LSU","How. Cool. Is. That. #GeauxTigers https://t.co/LG8RMFVfwe",17,3,NA,2974,"lsu"
"1208149258915987457",2019-12-20 22:16:44,"FQ_LSU","An incompetent USC Athletic Department. Rest is history, literally. #GeauxTigers https://t.co/ltIqRm6bh5",20,2,NA,2974,"lsu"
"1208108330721394693",2019-12-20 19:34:06,"FQ_LSU","“No Diggity” - Blackstreet #GeauxTigers 

Pic via: (@LSUfootball) https://t.co/GjyR8fcMSx",34,5,NA,2974,"lsu"
"1208016751201595395",2019-12-20 13:30:12,"FQ_LSU","@CoachJohn20 My pleasure, Coach! #GeauxTigers",1,0,NA,2974,"lsu"
"1208090507903209472",2019-12-20 18:23:16,"FQ_LSU","At least he’s aware that donkeys don’t run in the Kentucky Derby. #GeauxTigers https://t.co/6Pp2furTfR",10,1,NA,2974,"lsu"
"1208117644026667018",2019-12-20 20:11:06,"FQ_LSU","Ed Orgeron has been named Eddie Robinson Coach of the Year, selected by the FWAA (@TheFWAA)

#GeauxTigers",44,5,NA,2974,"lsu"
"1208040908257734657",2019-12-20 15:06:11,"FQ_LSU","@FQNCSU @MikeTheTiger Not done yet! #GeauxTigers",0,0,NA,2974,"lsu"
"1208099191676952576",2019-12-20 18:57:47,"FQ_LSU","Add it to the Resume! #GeauxTigers https://t.co/XynO8O24WB",23,2,NA,2974,"lsu"
"1208264949035913217",2019-12-21 05:56:26,"MichelleDLesley","Its always a beautiful day to be a Tiger.<U+0001F42F> #GeauxTigers #ForeverLSU https://t.co/TSXXW0mEHy",1,0,NA,601,"lsu"
"1208261907389571072",2019-12-21 05:44:21,"CMulford5837","Someone:
#BoomerSooner 
#GoBucks
#AllIn

Me: 
#GeauxTigers https://t.co/L5N8Wo6Hci",3,0,NA,3106,"lsu"
"1208252804244164608",2019-12-21 05:08:11,"datscattt","#ForeverLSU #GeauxTigers <U+0001F405><U+0001F49C>",1,0,NA,118,"lsu"
"1208146206570008579",2019-12-20 22:04:36,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/zT56r19K0f Heisman Winner Burrow Headlines Football Graduates",6,0,NA,950,"lsu"
"1208138585708339202",2019-12-20 21:34:19,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/7gRXHUEmnA Softball's Andrews Earns Degree Early",1,0,NA,950,"lsu"
"1208119939875430406",2019-12-20 20:20:14,"LSUGEAUXGEAUX","#GeauxTigers #LSU 
                                                https://t.co/Fi5ylEbSE2
                     
                        LSU QB Joe Burrow to have hometown high school football stadium renamed in his honor",4,0,NA,950,"lsu"
"1208153653367971840",2019-12-20 22:34:12,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/MaQPmDQB9q Parker Bugg Earns Accounting Degree",4,1,NA,950,"lsu"
"1208093295265665024",2019-12-20 18:34:21,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/YHfs2wzlZx LSU To Play Basketball In Shreveport-Bossier City, Nov. 2020",1,0,NA,950,"lsu"
"1208092623078117377",2019-12-20 18:31:41,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/z4qaLuO5bL Hometown to rename stadium after LSU's Burrow",5,0,NA,950,"lsu"
"1208161263412494341",2019-12-20 23:04:26,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/aM8eX7hhcO Tiger Basketball Meets USC In Los Angeles",3,0,NA,950,"lsu"
"1208055598610370560",2019-12-20 16:04:33,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/x8mdqNKopU Swimming and Diving Graduate Three to Close Out Fall Semester",0,0,NA,950,"lsu"
"1208100819045953536",2019-12-20 19:04:15,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/f7dKK3nSTU Women’s Golfer Hedlund Among Fall 2019 Graduates",3,0,NA,950,"lsu"
"1208115963574534144",2019-12-20 20:04:26,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/L7KqSbUQCn Women’s Tennis Golovin Among Fall 2019 Graduates",2,0,NA,950,"lsu"
"1208146205215248386",2019-12-20 22:04:36,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/3CuRmoGlCL Orgeron Named Robinson Coach of the Year",5,2,NA,950,"lsu"
"1208168819572838400",2019-12-20 23:34:27,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/gVt8TuoY17 Four T&amp;F/XC Tigers Earn Degrees",1,0,NA,950,"lsu"
"1208251090162061313",2019-12-21 05:01:22,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/Bl7ju38tDK Source: OU's Turner-Yell (collarbone) out vs. LSU",0,1,NA,950,"lsu"
"1208138582881386498",2019-12-20 21:34:18,"LSUGEAUXGEAUX","#GeauxTigers #LSU https://t.co/Plf68bdr6d Soccer’s Goldman Earns Degree in Kinesiology",2,0,NA,950,"lsu"
"1208248081403265024",2019-12-21 04:49:25,"kwyle_82","@Kriss1_ Unsung HERO of the D. You’ll get the  respect you deserve on the next level. #LSU #GeauxTigers",1,0,"Kenner, LA",280,"lsu"
"1208241496715124738",2019-12-21 04:23:15,"AABonNBC","ARIK <U+0001F44B><U+0001F3FC> 

2020 #AllAmericanBowl <U+0001F1FA><U+0001F1F8> TE @arik_gilbert scores on the 1st play of the game.

#GeauxTigers  <U+0001F42F> 
 https://t.co/1ITXGJPfhH",110,15,NA,2759,"lsu"
"1208239830108213249",2019-12-21 04:16:38,"WhosNextHS","<U+203C><U+FE0F>FIRST PLAY TRICK PLAY<U+203C><U+FE0F>

Tyler Hughes finds Arik Gilbert off the handoff to put Marietta on the board and get the game ROLLING!!

@MHSFBFAMILY @Ty7er_Hughes @arik_gilbert #1Family #GeauxTigers https://t.co/9Bw0x9kWRm",51,7,NA,1386,"lsu"
"1208172976660574209",2019-12-20 23:50:59,"WhosNextHS","After a long road to the top, Marietta (GA) are State Champs for the first time in 52 years.

@arik_gilbert &amp; the Blue Devils take on Eastside Catholic (WA) tonight in the GEICO State Champions Bowl Series at 11ET on ESPNU for one more win<U+0001F3C6>

@MHSFBFAMILY  #1Family #GeauxTigers https://t.co/Kck8LMq5vr",21,9,NA,1386,"lsu"
"1208238818161233922",2019-12-21 04:12:36,"pdupuy111","@CFAPeachBowl #GeauxTigers #CFAPeachBowl",0,0,NA,124,"lsu"
"1208236380410798080",2019-12-21 04:02:55,"gevelknievel","my brother just got into LSU! #GeauxTigers! #wholefamilytigers",0,0,NA,656,"lsu"
"1208230090015944704",2019-12-21 03:37:55,"twistedgabby","A customer wanted me to redo a tiger head on this #LSU wood art he bought a while back (swipe for original). I popped the old one off and sculpted a new one on using #papermache clay. The 2 big teeth are actual #alligator teeth that I got from RJ from #swamppeople <U+0001F606> #GeauxTigers https://t.co/PJxY55e2QS",0,0,NA,123,"lsu"
"1208227327936811008",2019-12-21 03:26:57,"fontenot_kent","Ya boy just got hooked up with free tickets to the LSU game next weekend!! #WeComin #GEAUXTIGERS",3,0,NA,326,"lsu"
"1208226738343481350",2019-12-21 03:24:36,"noladave821","@CFAPeachBowl #GeauxTigers #LSU will #beatOU",0,0,NA,407,"lsu"
"1208223590094712832",2019-12-21 03:12:06,"donnabrazile","Congratulations to a fellow Tiger.
#GeauxTigers https://t.co/J0YTpaxWNp",41,5,NA,5630,"lsu"
"1208223211974004736",2019-12-21 03:10:36,"jducas123","@Joe_Burrow10 ur dad is a brave man ! #GeauxTigers https://t.co/BfcrXJvKNL",0,0,NA,1406,"lsu"
"1208217523205890048",2019-12-21 02:47:59,"DeeCeeSP","Louisiana! We have something speical planned for you on 12/27 https://t.co/NxtA4bFBlK #GeauxTigers",5,3,NA,230,"lsu"
"1208215970462011395",2019-12-21 02:41:49,"kstatum1982","@Sidelines_LSU He decided 15 times, but who is counting... 

Come ride with the big boys, unless you want the smoke <U+0001F4A8>.. #GeauxTigers",0,0,"Texas, USA",313,"lsu"
"1208214697155190785",2019-12-21 02:36:46,"AmyRoberie","Pick me! #GeauxTigers https://t.co/ypXJbnGGnG",0,0,NA,183,"lsu"
"1208213359675527168",2019-12-21 02:31:27,"PaulMedica","Cheese is not supposed to be blue. Also, #GeauxTigers https://t.co/Hj6xU5Vh48",0,0,NA,2015,"lsu"
"1208213358488489985",2019-12-21 02:31:26,"muchojordan","We got ourselves a new hashtag  #LSUXFL #GeauxTigers https://t.co/98XLojZb40",0,0,NA,2015,"lsu"
"1208213332601311232",2019-12-21 02:31:20,"austpatt","@Greedy @CoxComm Go time! #GeauxTigers",0,0,NA,786,"lsu"
"1208212762339340288",2019-12-21 02:29:04,"SonjaArdoin","Glad to share an alma mater with 
@Joe_Burrow10!  #HeismanAndAMasters #ProudAlum #ForeverLSU #GeauxTigers https://t.co/vONU3WpEo7",5,0,NA,1568,"lsu"
"1208212643187765249",2019-12-21 02:28:36,"dma4him","@Trandall72 #Geauxtigers https://t.co/XASaqD1PEu",1,1,NA,15980,"lsu"
"1208211792813608961",2019-12-21 02:25:13,"chessabouche","#GeauxTigers #EverybodyEats (this hashtag tho <U+0001F60D><U+0001F60E><U+0001F49C>) https://t.co/pA0t8hCNat",3,0,"Oak Hills Place, LA",484,"lsu"
"1208207976814850048",2019-12-21 02:10:03,"RoadTripSports","#CollegeBowlSchedule for #SECFootball #GigEm #GeauxTigers #HailState #GoGators #WeAreUK #WarEagle #RollTide #GoDawgs #Vols #RoadTripSports #NFF #CFB150 #FootballTillFebruary #BowlMania

<U+27A1><U+FE0F> #CollegeFootballAmerica: https://t.co/9jmHDFyfOn
<U+27A1><U+FE0F> Schedule: https://t.co/g59ortrasF https://t.co/tsmDxnpmAP",0,0,NA,1817,"lsu"
"1208205665161887744",2019-12-21 02:00:52,"TEXTIGAH","@catholic_fan @LSUTrackField @luldevoo @itskerrii @thebowerman And she left Texas to go to LSU. Think about that. #GeauxTigers",0,0,NA,619,"lsu"
"1208153094607036416",2019-12-20 22:31:58,"LSUFan19521154","@LSUReport #ForeverLSU #GeauxTigers",1,0,NA,318,"lsu"
"1208047289664704513",2019-12-20 15:31:32,"LSUFan19521154","@JDTiger33 Congrats, great job!!!
#GeauxTigers",0,0,NA,318,"lsu"
"1208106065822408704",2019-12-20 19:25:06,"LSUFan19521154","@LSUallday1986 Lmao, this is great <U+0001F602><U+0001F602>
#GeauxTigers",0,0,NA,318,"lsu"
"1208149617734492169",2019-12-20 22:18:09,"LSUFan19521154","@Saints @CGJXXIII Have a great one!!! #GeauxTigers",0,0,NA,318,"lsu"
"1208031839300009990",2019-12-20 14:30:09,"LSUFan19521154","@dandydonlsu Very informative, thx! #GeauxTigers",1,1,NA,318,"lsu"
"1208044406445674496",2019-12-20 15:20:05,"LSUFan19521154","@MattMoscona I'll be mailing mine today, hope he gets it in time...
#GeauxTigers",2,0,NA,318,"lsu"
"1208191519670308864",2019-12-21 01:04:40,"LSUFan19521154","@aaronpterry @jasonkersey @TheAthleticCFB There might be a few 'bad eggs', but he's correct. LSU fans DO behave with class. Not saying we don't celebrate, &amp; give some jabs here &amp; there... &amp; then feed you, give ya a drink, etc. Sorry if you had a dif  experience.
#GeauxTigers",3,0,NA,318,"lsu"
"1208164559405670407",2019-12-20 23:17:32,"LSUFan19521154","@DerrickDillon4 Congrats!!! #GeauxTigers",0,0,NA,318,"lsu"
"1208190030054858755",2019-12-21 00:58:44,"RoyceWall58","@CFAPeachBowl @CH_CoachShead #GeauxTigers #CFBPlayoff",0,0,NA,4156,"lsu"
"1208189542030815232",2019-12-21 00:56:48,"anmcb","Welcoming our newest alumni. #GeauxTigers https://t.co/guDXOKtM6F",1,0,NA,317,"lsu"
"1208185379515490304",2019-12-21 00:40:16,"17Hammer","@Realrclark25 @MattMoscona @DB_Precision If Ryan Clark says it, it’s got to be right!!!! #GeauxTigers",1,0,"Houston, TX",307,"lsu"
"1208183118504566784",2019-12-21 00:31:17,"JBBridges","@CFAPeachBowl This would be amazing!! #GeauxTigers",0,0,NA,170,"lsu"
"1208178722882371584",2019-12-21 00:13:49,"PrplGld","Still tryin’ to smooth out them Aggie drag marks, I see...
#GigEm 
#GeauxTigers https://t.co/R9Rcyy91oi",38,7,NA,1032,"lsu"
"1208095617626578952",2019-12-20 18:43:35,"PrplGld","@LSU @Joe_Burrow10 Those shoes <U+0001F602>
#GeauxTigers https://t.co/kHLuqRknvi",19,3,NA,1032,"lsu"
"1208174304808046598",2019-12-20 23:56:15,"Liquid_Anthrax","@sdamare751 @Bengal_Buga The Tigah way! #GeauxTigers",3,0,NA,541,"lsu"
"1208174083181072384",2019-12-20 23:55:22,"DinkleMcStinkle","@rivalsmike Ok... you give me Bama, Clemson, Ohio State, LSU

I give you the rest of the country 

Over the next 3 years, my group has to win all 3 or your group has to win 1.

Are you taking that bet? 

#ALLIN #rtr #rolltide #GeauxTigers #BuckeyeNation",1,0,NA,80,"lsu"
"1208172560141209601",2019-12-20 23:49:19,"sdamare751","@Liquid_Anthrax @Bengal_Buga Well said! #GeauxTigers",4,0,NA,400,"lsu"
"1208170895199440896",2019-12-20 23:42:42,"rebeccagrants","The most important part of his college career is #graduation. Learn from the best college players on earth and go for the #education. The #money will come later! 

Congrats Joe!
#GeauxTigers  @LSUfootball https://t.co/fPs56UuioX",108,8,NA,89745,"lsu"
"1208168364696330242",2019-12-20 23:32:39,"Lindyssportsmag","<U+0001F3C8><U+0001F3C8><U+0001F3C8>Our Top 25 #CollegeFootball Picks Against the Spread for #BowlSeason are up! The guys are hitting 60.3% <U+0001F525> on Picks to Click (4 of 5 agree). Check 'em out here&gt;&gt;https://t.co/ig3o8ZuzIO @AGWildcatReport @MattLowe777 @RobRang #GeauxTigers #ALLIN #GoBucks #Sooners #WDE #RTR https://t.co/JyH7PlpFbV",2,1,NA,3159,"lsu"
"1208166165958348800",2019-12-20 23:23:55,"CoachDJ_","From Mississippi with Love! Happy Holidays #LSU #GeauxTigers https://t.co/KWsOGXAXBC",151,9,"Amory Mississippi",646,"lsu"
"1208159324121522176",2019-12-20 22:56:44,"LaloFootball","La tremenda ovación que se llevó Joe Burrow en su graduación. <U+0001F393>

#GeauxTigers

https://t.co/65rruJc4oD",3,0,NA,75,"lsu"
"1208158978284408833",2019-12-20 22:55:21,"kalinlewing","@cole__tracy @XFLDragons Congrats Cole! Make the NFL wish they had you as a kicker! #ForeverLSU #GeauxTigers",0,0,NA,104,"lsu"
"1208155944808538115",2019-12-20 22:43:18,"estebanesteves1","@RJ_Young You can honestly tell you’re a very grateful person. #NoCap #GeauxTigers",0,0,NA,607,"lsu"
"1208152705216192514",2019-12-20 22:30:25,"estebanesteves1","@KieastTy wanted to congratulate you and @carthagedawgs on winning ANOTHER state championship!! Hopefully the championshipS keep rolling in for you once you come down to @LSUfootball! #GeauxTigers #BayouBReed20 #LSU #Trenchmen #Bombsquad",2,0,NA,607,"lsu"
"1208153710406389760",2019-12-20 22:34:25,"TaRhondaThomas","Even when we make #Christmas cookies, @LSUfootball is on our minds... @Joe_Burrow10 #Heisman #GeauxTigers <U+0001F49C><U+0001F49B> <U+0001F405> https://t.co/npjpYzVARg",9,1,NA,540,"lsu"
"1208153669549600769",2019-12-20 22:34:15,"LindseyThomps_","2015 Penn State:
Me (first job, designer for lots of teams)
@CoachJoeBrady (Football GA)

2019 LSU:
Both of us are prepping for CFP 
 
#GeauxTigers 

https://t.co/di3YtbkORH",218,9,NA,1025,"lsu"
"1208151901503705093",2019-12-20 22:27:14,"BillC1965","Congratulations @Coach_EdOrgeron @LSUfootball 
#GeauxTigers https://t.co/63tc07Wa5m https://t.co/KjJsIJdTzh",0,0,NA,1728,"lsu"
"1208151355594031104",2019-12-20 22:25:04,"JEEPhade","@Coach_EdOrgeron @Joe_Burrow10  you need to try @patndapot seasoning! #SWLA #DaHeatDatsBonAppetite #DrinkyDrink #GeauxTigers https://t.co/8IoZyRRfB7",0,0,NA,469,"lsu"
"1208147988448628736",2019-12-20 22:11:41,"moribell","Ohio State claiming @Joe_Burrow10 as their own is like... (comment to complete this sentence)
#GeauxTigers <U+0001F49C><U+0001F49B>",0,0,NA,437,"lsu"
"1208147596335861761",2019-12-20 22:10:07,"PostinsPostcard","#CollegeBowlSchedule for #SECFootball #GigEm #GeauxTigers #HailState #GoGators #WeAreUK #WarEagle #RollTide #GoDawgs #Vols #RoadTripSports #NFF #CFB150 #FootballTillFebruary #BowlMania

<U+27A1><U+FE0F> #CollegeFootballAmerica: https://t.co/fhsGiJ5uPU
<U+27A1><U+FE0F> Schedule: https://t.co/ORKQD0lM9y https://t.co/BFF6ZNoPgm",0,0,NA,819,"lsu"
"1208144500012519425",2019-12-20 21:57:49,"TheresaThomassi","#GeauxTigers <U+0001F49C><U+0001F49B> https://t.co/mllt6WpfxG",0,0,"Cut Off, LA",934,"lsu"
"1208143402962956288",2019-12-20 21:53:28,"tigerfantastic","#GeauxTigers https://t.co/89ypvKd0R6",0,0,NA,1225,"lsu"
"1208142456904134658",2019-12-20 21:49:42,"jake_missing","#Congratulations @Coach_EdOrgeron #SECchampions #LSU #CoachoftheYear Can you please #retweet for @jake_missing in #batonrouge? #ThankYou #GeauxTigers <U+0001F42F> <U+0001F3C8> https://t.co/e1gvOZGSJh",2,2,NA,1841,"lsu"
"1208139722989719554",2019-12-20 21:38:50,"GEAUXJayna","#GeauxTigers #LSU https://t.co/7KObTdXKqn",0,0,NA,813,"lsu"
"1208133481613733890",2019-12-20 21:14:02,"GEAUXJayna","#GeauxTigers #LSU <U+0001F405><U+0001F49C><U+0001F49B><U+0001F63A> https://t.co/08EgBfDdxx",0,0,NA,813,"lsu"
"1208039536477003776",2019-12-20 15:00:44,"AlabamaNo","Happy Graduation Day...
Congratulations and may you always dare to do great things with your life!!! 

#LSUGraduation #LSU #LSUTigers #GeauxTigers #HoldThatTiger

https://t.co/EclDRXtDc0
@AlabamaNo https://t.co/7dNaMjr74l",0,0,NA,2184,"lsu"
"1208137678870470658",2019-12-20 21:30:43,"AlabamaNo","This is how my parents remembered my graduation day!! 
#lsugraduation #lsugrad #lsugraduate #LSUTIGERS
#GeauxTigers
Online: https://t.co/zAZ6bGPX6k or In-Store at #TravisLtd.
@AlabamaNo
#NoOneLikesAlabama https://t.co/eKezyu2ClY",1,0,"Baton Rouge, LA",2184,"lsu"
"1208137641939484673",2019-12-20 21:30:34,"agrippausc","@Coach_EdOrgeron is COTY!
Congratulations to a real Trojan Legend. #USC #FightOn #LSU #GeauxTigers https://t.co/kavS3kfmoC",8,3,NA,726,"lsu"
"1208136939066548231",2019-12-20 21:27:47,"LisaMc8895","Congrats @Joe_Burrow10 #GeauxTigers https://t.co/vBpjUnaNrI",0,0,NA,607,"lsu"
"1208136773173309440",2019-12-20 21:27:07,"RyanWrightRNG","Get the interview with 3-Star 2021 #Mississippi Standout MJ Daniels @MjDaniels11 on RNG! https://t.co/RqNmQGBu7O #WarEagle #GeauxTigers #OleMiss #HottyToddy",1,0,NA,3306,"lsu"
"1208135742062546948",2019-12-20 21:23:01,"fanslsu","Enjoying time with my wife in Playa Del Carmen
@ReefCocobeach 
#GeauxTigers https://t.co/laNJkonc9E",11,0,NA,3677,"lsu"
"1208135468908503041",2019-12-20 21:21:56,"HaydenPaige015","graduated thank ya laude<U+0001F64C><U+0001F3FC><U+0001F42F>
.
#geauxtigers #lsualum #bs https://t.co/AV6dgAGFz9",65,0,"Baton Rouge, LA",821,"lsu"
"1208134167587897344",2019-12-20 21:16:46,"olmec26","One final ornament for the Christmas tree this year! #GeauxTigers https://t.co/pZxxM6qaln",8,0,NA,1581,"lsu"
"1208131421619048449",2019-12-20 21:05:51,"DawnTrahan16","@CFAPeachBowl #GeauxTigers",0,0,NA,117,"lsu"
"1208130570414444544",2019-12-20 21:02:28,"bigwil225","@LsuFBallTruth Jeaux is cleaning up this year. Should run for governor. Tell me he wouldn't win. #GeauxTigers",1,0,NA,330,"lsu"
"1208130434007101440",2019-12-20 21:01:56,"JRobFontenot","@LSUfootball Joe made it on campus! Love the ovation he got from his fellow graduates!
#GeauxTigers",1,0,NA,537,"lsu"
"1208129412484550656",2019-12-20 20:57:52,"Gigi55027151","@finebaum  Best memory was LSU ending UCF’s national championship reign, defending Bama’s honor. #GeauxTigers",3,1,NA,14,"lsu"
"1208128329649414144",2019-12-20 20:53:34,"NicholasBoutte","#GeauxTigers",0,0,NA,614,"lsu"
"1208094280599904257",2019-12-20 18:38:16,"elvinryan_HTM","Joe is getting his high school’s stadium named after him...

When’s #LSU putting a statue of some big ass balls by Mike’s cage?

@HTMsports #GeauxTigers #CFB150",1,1,NA,219,"lsu"
"1208128028104155137",2019-12-20 20:52:22,"elvinryan_HTM","Hearing some college football analysts saying “#Oklahoma is built to upset #LSU” might be the funniest shit I’ll hear all football season...

@HTMsports #GeauxTigers #CFB150",0,1,NA,219,"lsu"
"1208126247320072192",2019-12-20 20:45:17,"50ShadesOfSavy","my best friend @_liz_be_honest graduates from @LSU today and I am SO FUCKING PROUD OF HER!!! ILY #GeauxTigers <U+0001F49C><U+0001F49B><U+0001F49C><U+0001F49B><U+0001F393><U+0001F393><U+0001F393>",3,0,NA,733,"lsu"
"1208125795560042498",2019-12-20 20:43:30,"TiiaWiia","So my sister from another mister @LakinHymel  &amp; my sweet Em did a thing today !!! Congrats <U+0001F49C><U+2728><U+0001F49C><U+0001F405> Lakey !!  #LSUGrad #LSU19 #GeauxTigers https://t.co/bWBm6YJMUh",1,1,"Baton Rouge, LA",845,"lsu"
"1208120733370605569",2019-12-20 20:23:23,"HuskerHuddleGuy","Lets make this boys Christmas! I think we all can be LSU fans for Christmas! #huskers #GeauxTigers https://t.co/oRACS0ULyO",1,0,NA,175,"lsu"
"1208119483585441796",2019-12-20 20:18:25,"willthewordguy","Congratulations to our @ManshipSchool @LSU graduates and thank you to @LouisianaGov and @lsuprez for speaking alongside our dean, @pmartjo — congrats in particular to the seniors I had in @itssmitt and I’s sections of media law — proud of you #GeauxTigers https://t.co/2IvvwkNY2m",19,3,NA,4614,"lsu"
"1208119121478606849",2019-12-20 20:16:58,"rickgreene23","Better week than @Joe_Burrow10 ?  Nobody.  @LSUfootball #heisman #mastersdegree #lsu #GeauxTigers",0,0,NA,1064,"lsu"
"1208117661521055745",2019-12-20 20:11:10,"Geauxxtigers","#congrats on the masters degre @Joe_Burrow10           Welcome to the club!!       #LSU BA ‘95            #LSU Law ‘98 #GeauxTigers",0,0,"Lafayette, LA",404,"lsu"
"1208114384393949184",2019-12-20 19:58:09,"dunaskito","@Impeach465 @ESPNCFB @LSUfootball Nah, big fan #GeauxTigers",0,0,NA,1196,"lsu"
"1208113525207568385",2019-12-20 19:54:44,"HoodieLeBron","@TunmiseAdeleye #geauxtigers !!!",0,0,NA,263,"lsu"
"1208107614162305024",2019-12-20 19:31:15,"Emoney73402053","@ScarboroughMike Kids a attention seeker an seems alil into self alot need team guys to achieve team things hard pass I hope the staff feels the same way go get a team guy!! <U+0001F405>#Geauxtigers",1,0,NA,2649,"lsu"
