"status_id","created_at","screen_name","text","favorite_count","retweet_count","place_full_name","friends_count"
"1208386643624783876",2019-12-21 14:00:01,"aggiembk","Saturday Night Beaver

<U+0001F19A> Oregon State
<U+0001F4CD> Reed Arena | 7:30pm
<U+0001F4FA> @SECNetwork
<U+0001F5A5><U+FE0F> https://t.co/h4ttSgocHV
<U+0001F442> https://t.co/SxCHf4oYrY
<U+0001F4CA> https://t.co/VJIPZFVVtq
<U+0001F4DD> https://t.co/7iFxegrtr9
<U+0001F39F><U+FE0F> https://t.co/DR1N5id0gS

@TAMUHotelCC | #GigEm https://t.co/yrAHMCN565",13,1,NA,153
"1207725996033675264",2019-12-19 18:14:50,"aggiembk","Views from our annual team Christmas Party <U+0001F385><U+0001F525><U+0001F381>

#GigEm 
#getBETTER https://t.co/wZohbanT2X",176,14,NA,153
"1208168536163540993",2019-12-20 23:33:20,"aggiembk","Back in action tomorrow.

Game Preview: Oregon St
<U+0001F517> https://t.co/7iFxegrtr9

#GigEm",11,3,NA,153
"1207776930029883394",2019-12-19 21:37:14,"aggiembk","Listen in as @TeamCoachBuzz, @M1French and @akujonathan meet with the media on Thursday:

Coach: https://t.co/AuOHFQtO3e

Players: https://t.co/1T38qlU59D

#GigEm https://t.co/WAkh5HlFuQ",22,3,NA,153
"1208145834233253888",2019-12-20 22:03:07,"AggieWBB","The streak continues! 

That’s 5<U+FE0F><U+20E3>0<U+FE0F><U+20E3> straight games double figures for @ChennedyCarter 

#GigEm https://t.co/Flv2p1LI22",247,38,NA,716
"1208189000139333632",2019-12-21 00:54:39,"AggieWBB","The Aggies made it five striaght in the win column tonight. 

Recap <U+0001F447>
https://t.co/v7mQUX8Bck

#GigEm https://t.co/wrHphWxHMJ",70,7,NA,716
"1207740163415252992",2019-12-19 19:11:08,"AggieWBB","Fun in the sun <U+2600><U+FE0F><U+0001F334><U+0001F30A>

#GigEm https://t.co/GVx8o5HHmv",87,7,NA,716
"1208146485159874561",2019-12-20 22:05:42,"AggieWBB","A&amp;M continues to pull away in the second half, up 40-27 against Georgia Tech with 5:19 left in the 3rd quarter. 

#GigEm",13,0,NA,716
"1208141358701203459",2019-12-20 21:45:20,"AggieWBB","A 13-0 run to close out the first half puts the Aggies on top at the break. 

#GigEm https://t.co/5AyqHOL2IE",16,2,NA,716
"1208055836620337152",2019-12-20 16:05:30,"AggieWBB","<U+0001F512> in for gameday 

#GigEm https://t.co/sToONdsqsn",66,9,NA,716
"1208165671428874240",2019-12-20 23:21:57,"AggieWBB","#12thMan, this season when the Aggies win...you win!

Enter promo code: GigEmWBB
<U+21AA><U+FE0F> $5 off from CSC when you use the app!

@chickensaladchi | #GigEm https://t.co/saeGkBEuAy",2,0,NA,716
"1208155972751020037",2019-12-20 22:43:25,"AggieWBB","The Aggies move to 10-1 with a big win to start the Coqui Classic. 

@ChennedyCarter leads the way with 21 points. 

#GigEm https://t.co/iRhgz3oTAX",108,15,NA,716
"1208153997229613056",2019-12-20 22:35:34,"AggieWBB",".@aaliwilson2 with her second double digit scoring game of the season. 
She has 10 tonight. 

#GigEm https://t.co/K9FBRtnfpA",28,3,NA,716
"1208130007958204419",2019-12-20 21:00:14,"AggieWBB","Lineup is in the books. 

Game time in Puerto Rico <U+0001F3C0><U+0001F334>

#GigEm https://t.co/jSSoH0VojE",42,6,NA,716
"1207795877290618880",2019-12-19 22:52:31,"AggieWBB","Isla vida!  <U+0001F3C4><U+0001F60E>

#GigEm https://t.co/NpAVYfsWWC",72,11,NA,716
"1208145035792961536",2019-12-20 21:59:57,"AggieWBB","1<U+FE0F><U+20E3>1<U+FE0F><U+20E3> points so far tonight for @_CieraJ and she’s the first Aggie in double figures. 

#GigEm https://t.co/HRlCLjFh6B",14,3,NA,716
"1208137864019660800",2019-12-20 21:31:27,"AggieWBB","Aggies on top at the media, 23-20 against Georgia Tech with 4:30 to play before the half.

#GigEm",10,1,NA,716
"1208135167946215426",2019-12-20 21:20:44,"AggieWBB","Aaliyah Wilson gives A&amp;M a spark off the bench, leads the way with 6 pts &amp; 3 reb. 

Aggies trails Georgia Tech 17-13 after the first quarter. 

#GigEm",6,4,NA,716
"1208198416389615616",2019-12-21 01:32:04,"AggieWBB",".@CoachGaryBlair breaks down the team win 

#GigEm https://t.co/ufAgUWeJrY",66,4,NA,716
"1208024252143685632",2019-12-20 14:00:00,"AggieWBB","It's gameday! <U+0001F334> 

<U+0001F3C0> Georgia Tech 
<U+0001F4CD> 3:00 PM (CT) | Guaynabo, Puerto Rico 
<U+0001F4BB> https://t.co/1LDb12qNcm 
<U+0001F50A> 1150 AM/93.7 FM 
<U+0001F3A7> https://t.co/VxeCFxr2ce 
<U+0001F4C8> https://t.co/slKD8iXORP 

@TAMUHotelCC | #GigEm https://t.co/PHHpCV86NZ",66,12,NA,716
"1208139084725706752",2019-12-20 21:36:18,"AggieWBB","6<U+FE0F><U+20E3> straight points from @NdeaJones 

Aggies up 7<U+FE0F><U+20E3> 

#GigEm https://t.co/PWRVJ3qg4Y",28,7,NA,716
"1208386641200463872",2019-12-21 14:00:00,"AggieWBB","It's gameday! <U+0001F334> 

<U+0001F3C0> Montana State 
<U+0001F4CD> 12:30 PM (CT) | Guaynabo, Puerto Rico 
<U+0001F4BB> https://t.co/1LDb12qNcm 
<U+0001F50A> 1620 AM/94.5 FM 
<U+0001F3A7> https://t.co/VxeCFxr2ce 
<U+0001F4C8> https://t.co/7owNOctXom 

@TAMUHotelCC | #GigEm https://t.co/GZY2sWjMWo",10,2,NA,716
"1208149438931374081",2019-12-20 22:17:27,"AggieWBB","Chennedy Carter leads the way with 15 points as the Aggies take a 45-37 lead on Georgia Tech into the 4th quarter. 

#GigEm",12,2,NA,716
"1208372837716766720",2019-12-21 13:05:09,"MyInfo62938065","@ChristaMuhammad @ljack100 Love this video and can't wait to see him playing on Kyle Field.  Welcome to Aggieland! #GigEm #12thMan #AggieNetwork #aggiemom",0,0,NA,103
"1208286421343191040",2019-12-21 07:21:46,"AggiesBrasil","Este perfil será dedicado aos Aggies, mais especificamente ao programa de football da Texas A&amp;M! #GigEm",0,0,NA,56
"1208259150611992577",2019-12-21 05:33:24,"RedInAmerica","@amariclark_2 Come for a visit, this place is different. #GigEm <U+0001F44D><U+0001F3FF> https://t.co/PpJVVPTChX",1,0,NA,2070
"1208257192144621574",2019-12-21 05:25:37,"GregMcLNK","Decision making time is approaching.

Nebraska <U+2705>
Nebraska-Omaha <U+2705>
Texas A&amp;M <U+2705>
Purdue TBD
Georgia Tech TBD

#GBR #GigEm #EveryoneForOmaha #BoilerUp #gatech https://t.co/XVGYOO3UcV",14,0,NA,1289
"1207424952971993090",2019-12-18 22:18:36,"StonewallJaxin","Closing the gap!!!
#GigEm <U+0001F44D> #GigEmGang20 <U+0001F44D> https://t.co/JTvdECkDJZ",0,0,NA,1180
"1208223939568263168",2019-12-21 03:13:29,"StonewallJaxin","@amariclark_2 @KarenKeyLargo #GigEm <U+0001F44D>",0,0,NA,1180
"1207367456341274627",2019-12-18 18:30:08,"StonewallJaxin","@TexAgs @fadil_diggs Big 
#GigEm <U+0001F44D>",0,0,NA,1180
"1207424580773646336",2019-12-18 22:17:07,"StonewallJaxin","@Perroni247 Kid is lethal <U+0001F602>
#GigEm <U+0001F44D>",5,0,NA,1180
"1207551966949314560",2019-12-19 06:43:18,"StonewallJaxin","This aged well.
#GigEm <U+0001F44D> https://t.co/wVYy92R9g0",0,0,NA,1180
"1207405855357968384",2019-12-18 21:02:43,"StonewallJaxin","@Antonio_johns0n @Neanderthal06 #GigEm <U+0001F44D>",1,0,NA,1180
"1208213474591068161",2019-12-21 02:31:54,"JeffBickerstaff","28 Years Ago Today...#GigEm https://t.co/K5mdgE9OJX",1,0,NA,928
"1207755003252879361",2019-12-19 20:10:06,"RoadTripSports","The 2019 #CollegeFootballAmerica Yearbook nearly 50% off at #Amazon right now! <U+0001F3C8><U+0001F381><U+0001F384><U+27A1><U+FE0F> Get it: https://t.co/9jmHDFyfOn

#GigEm #12thMan #Aggies #Aggieland #christmasgift #christmasgifts #christmas2019 #christmasshopping  #christmaspresents  #holidayshopping #holidays2019 https://t.co/nS4Q9NPmRF",2,2,NA,1817
"1208207976814850048",2019-12-21 02:10:03,"RoadTripSports","#CollegeBowlSchedule for #SECFootball #GigEm #GeauxTigers #HailState #GoGators #WeAreUK #WarEagle #RollTide #GoDawgs #Vols #RoadTripSports #NFF #CFB150 #FootballTillFebruary #BowlMania

<U+27A1><U+FE0F> #CollegeFootballAmerica: https://t.co/9jmHDFyfOn
<U+27A1><U+FE0F> Schedule: https://t.co/g59ortrasF https://t.co/tsmDxnpmAP",0,0,NA,1817
"1208206633886789632",2019-12-21 02:04:43,"Swadey_Life","I’ll take this bet for next year inbred Dan! And bet you I win #GIGEM https://t.co/wtXIUOsE7N",0,0,"Texas, USA",2195
"1207464394315194368",2019-12-19 00:55:19,"Swadey_Life","@landonjackson40 @tamu_edits Just go ahead and come on home and stop playing #GIGEM",3,0,"Fort Worth, TX",2195
"1208199290419630081",2019-12-21 01:35:32,"Devin_Ontiveros","<U+0001F602><U+0001F602><U+0001F602> #gigem https://t.co/1RJfBx83vO",2,0,NA,945
"1207503603692388353",2019-12-19 03:31:08,"KAGS_Justin","WATCH: @NHSRattlers standout @_spoooook officially signed with @AggieFootball this morning. Jefferson is apart of a 2020 Texas A&amp;M Class that is rated #6 by 247 Sports and Rivals. #GigEm https://t.co/QRe1HsFfRX",33,3,NA,1398
"1207482594973114369",2019-12-19 02:07:39,"KAGS_Justin","WATCH: For the 2nd straight year, Texas A&amp;M has signed a top 10 recruiting class during the Early Signing Period. 247 Sports &amp; Rivals has the Aggies class at #6. Hear from HC Jimbo Fisher on getting every major target the program went after. #GigEm https://t.co/Mi41vmawsE",2,1,NA,1398
"1208198869072437254",2019-12-21 01:33:52,"KAGS_Justin","WATCH: Aggie HC Jimbo Fisher is thrilled about the skill position talent in the 2020 signing class. WR @Devin_Price3, WR @DemondDemas1, APB @ffvmousvon_ , QB @haynes_king10, and others have home run ability which could help boost the A&amp;M offense in the coming years. #GigEm https://t.co/tZQmnICGow",51,11,NA,1398
"1208187603142545410",2019-12-21 00:49:06,"ChristaMuhammad","""To Charlotte, I love you. To my new Aggie family, I embrace you.""

Omggg...this is really happening! (I am such a MUSH!!!...bare with me.)
<U+0001F62D><U+0001F62D><U+0001F62D><U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F><U+0001F64C><U+0001F3FE>
What a blessing!!! 
I'm loving you guys already!!! <U+0001F4AF>
#grateful 
#GigEm <U+0001F44D><U+0001F3FE>
#AggieNation 
Muhsin ""Moose"" Muhammad III https://t.co/6bc8sqUJae",288,28,NA,471
"1207804505699561477",2019-12-19 23:26:48,"ChristaMuhammad","This is a MUST on Post Signing Day!!! Gotta give it up to Coach Craig, y'all!!! <U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE> He's on a mission!! <U+0001F9E9><U+0001F4AF> Turning Boys to Men!
Plus, I absolutely love this picture!<U+0001F618>
@CDameyune @DemondDemas1 @moosemuhammad @MooseMuhammad87 
#gigem <U+0001F44D><U+0001F3FE> https://t.co/Rx8jBhticR",503,48,NA,471
"1208185347923988480",2019-12-21 00:40:08,"artgarcia_pmp","@AggieFootball #12thMan <U+0001F440> you, @ckirk!
#Whoop #Gigem #NFLAggie 
<U+0001F525><U+0001F493><U+0001F3C8><U+0001F64C><U+0001F3FC><U+0001F4AA><U+0001F3FC><U+0001F44D><U+0001F3FC>",0,0,NA,642
"1208178722882371584",2019-12-21 00:13:49,"PrplGld","Still tryin’ to smooth out them Aggie drag marks, I see...
#GigEm 
#GeauxTigers https://t.co/R9Rcyy91oi",38,7,NA,1032
"1208164331046748160",2019-12-20 23:16:37,"dpasamonte","This quote pretty much sums it up about both Aggies and Longhorns fans: “a lot of empty statements from one side or another.” #HookEm <U+0001F918> #GigEm <U+0001F44D> https://t.co/AyA6U4N5vP https://t.co/3VVi50dzNP",0,0,"San Antonio, TX",2028
"1207771335000150016",2019-12-19 21:15:00,"AggieSwimDive","Mark Theall with three times in the top 30 times. <U+0001F4AA><U+0001F624><U+0001F44D>

#GigEm | #BeTheDifference https://t.co/MDZfCNtE3y",20,4,NA,316
"1207775109953417216",2019-12-19 21:30:00,"AggieSwimDive","Who told @Andresp098 to go OFF? Three times in the top 30 for the freshman!<U+0001F41F><U+0001F4AA>

#GigEm | #BeTheDifference https://t.co/xOmMigTdaS",24,3,NA,316
"1208145050036789253",2019-12-20 22:00:00,"AggieSwimDive","Hit 'em with the sprints @adamkostt <U+0001F3CA><U+200D><U+2642><U+FE0F><U+0001F4A8><U+0001F4A6>

#GigEm | #BeTheDifference https://t.co/IQRAWqmAFi",4,0,NA,316
"1208130756285018113",2019-12-20 21:03:12,"AggieSwimDive","Heres four more Aggies with times ranked in the top 30... talk about DEPTH! <U+0001F60F><U+0001F4AA><U+0001F44D>

#GigEm | #BeTheDifference https://t.co/xWuq1BUhDl",21,1,NA,316
"1207767560374161414",2019-12-19 21:00:00,"AggieSwimDive","Got the Relays on <U+0001F512>

#GigEm | #BeTheDifference https://t.co/jUniQQ6ijD",33,5,NA,316
"1208163921888194560",2019-12-20 23:15:00,"AggieSwimDive","A top five ranked time through five different events... eight times ranked within the top 25... SHEESH! <U+0001F62E><U+0001F92F>

#GigEm | #BeTheDifference https://t.co/V4u4O3yHVf",37,4,NA,316
"1207767561913286656",2019-12-19 21:00:00,"AggieFootball","A force for the future. 2<U+FE0F><U+20E3>6<U+FE0F><U+20E3><U+0001F4AA><U+0001F3FE>

@therealdemani | #GigEm https://t.co/XRii6WQqo2",1078,183,NA,262
"1208160149594165251",2019-12-20 23:00:00,"AggieFootball","We've got history down in H-Town.

#GigEm https://t.co/GnLxDmnFgI",252,43,NA,262
"1207420271663046657",2019-12-18 22:00:00,"AggieFootball","#12thMan BOWL UPDATE: 

We have <U+0001D61A><U+0001D616><U+0001D613><U+0001D60B> <U+0001D616><U+0001D61C><U+0001D61B> of our ticket allotment! To purchase from remaining @TexasBowl inventory, visit:
<U+0001F39F><U+FE0F> https://t.co/HsXW2AcBf2

<U+0001F4F0> https://t.co/uwUQQtTXrg

#TexasBowl | #GigEm https://t.co/w73XogNLWQ",134,24,NA,262
"1207692063829118976",2019-12-19 16:00:00,"AggieFootball","""...Signing Day, every year, kinda puts it into perspective. You're like, 'wow that seems like just yesterday that was me'...""
- @Prater_76

Hear from the players at yesterday's press conference:
<U+0001F4F9> https://t.co/ms1UX6QYfX

#GigEm https://t.co/Y11VCneyMC",101,8,NA,262
"1208099753801781248",2019-12-20 19:00:01,"AggieFootball","One of the best to ever do it. <U+0001F1FA><U+0001F1F8>

@MannBraden | #GigEm https://t.co/mjKnrZDLYi",496,40,NA,262
"1208069556767358976",2019-12-20 17:00:01,"AggieFootball","Dive deep into the matchup.

2019 @TexasBowl Guide:
<U+26A1> https://t.co/5gfGe1pLrW

#TexasBowl | #GigEm https://t.co/VMq95fAVnR",44,10,NA,262
"1208129949359579141",2019-12-20 21:00:00,"AggieFootball","Spiller's just getting started. 2<U+FE0F><U+20E3>8<U+FE0F><U+20E3><U+270C><U+FE0F>

@isaiah_spiller | #GigEm https://t.co/wsbme0LxYV",570,88,NA,262
"1208156226732908544",2019-12-20 22:44:25,"JWT1911","Wait...  10 min on twitter and 1 hour on YT??   Is this a ASMR thing only in CSTAT?   #GIGEM https://t.co/xFBaRmqJBB",0,0,NA,245
"1208147596335861761",2019-12-20 22:10:07,"PostinsPostcard","#CollegeBowlSchedule for #SECFootball #GigEm #GeauxTigers #HailState #GoGators #WeAreUK #WarEagle #RollTide #GoDawgs #Vols #RoadTripSports #NFF #CFB150 #FootballTillFebruary #BowlMania

<U+27A1><U+FE0F> #CollegeFootballAmerica: https://t.co/fhsGiJ5uPU
<U+27A1><U+FE0F> Schedule: https://t.co/ORKQD0lM9y https://t.co/BFF6ZNoPgm",0,0,NA,819
"1208146886584160261",2019-12-20 22:07:18,"Aggiefootballt1","MAKING THE AGGIES GREAT AGAIN!! #12thman #GigEm #GigEmGang20 https://t.co/cX7pjIQf6b",6,0,NA,90
"1208144805315973120",2019-12-20 21:59:02,"AggieVolleyball","All-American Hollann! <U+0001F1FA><U+0001F1F8><U+0001F3D0>

#Trust #GigEm https://t.co/9SnDTriEZL",258,16,NA,147
"1207378451403018240",2019-12-18 19:13:49,"AndrewHatts","Standout 4-star OL Chris Morris inks with the Aggies. #NationalSigningDay #GigEm 

https://t.co/ScmqcelRca https://t.co/ysSr72jQ64",2,0,NA,732
"1207361969130541056",2019-12-18 18:08:19,"AndrewHatts","DT Dallas Walker reaffirms pledge to Texas A&amp;M after Auburn visits, signs with A&amp;M. #NationalSigningDay #GigEm

https://t.co/5r9juURgWj https://t.co/jQkEglONTm",4,0,NA,732
"1207378682047795207",2019-12-18 19:14:44,"AndrewHatts","Versatile 4-star safety Antonio Johnson signs with Texas A&amp;M. #NationalSigningDay #GigEm 

https://t.co/rBQPynqrKz https://t.co/HbQVnJzZRg",0,0,NA,732
"1208066443935469568",2019-12-20 16:47:39,"AndrewHatts","Josh Gibson has had the chance to watch the standout duo of Landon Jackson and Marcus Burris develop on and off the field the last couple of years. As the Hawks get ready for another state championship appearance he talked about their impact. #GigEm (VIP)
https://t.co/WPE046YdtR https://t.co/xXFOzrQ5hU",0,0,NA,732
"1207368071847055361",2019-12-18 18:32:34,"AndrewHatts","4-star DE Fadil Diggs, the NJ Player of the Year, has officially signed with Texas A&amp;M. #NationalSigningDay #GigEm 

https://t.co/UGrGxfgVVD https://t.co/w2sI2eAoOK",3,0,NA,732
"1207705958165688321",2019-12-19 16:55:13,"AndrewHatts","Take: @Perroni247 and I give our top 5 Texas A&amp;M signees and top 5 early contributors, in order. #GigEm 

https://t.co/369z573Nsi https://t.co/CY3olWX5Kt",2,0,NA,732
"1208131951124779010",2019-12-20 21:07:57,"AndrewHatts","Texas A&amp;M offers 2022 WR Amari Clark. Teammate of A&amp;M signee Fadil Diggs. #GigEm 

https://t.co/tMpzLxULP6 https://t.co/pkZkBzqYyH",2,0,NA,732
"1207357501865431042",2019-12-18 17:50:34,"AndrewHatts","Just days after committing to Texas A&amp;M, Antonio Doyle is officially an Aggie. #NationalSigningDay #GigEm 

https://t.co/glFybsV0z1 https://t.co/ZsxYjwBHZ2",13,1,NA,732
"1208138161148301312",2019-12-20 21:32:38,"AndrewHatts","Texas A&amp;M extends an offer to 2021 SF Alex Fudge. #GigEm 

https://t.co/VviJ0jSaXe https://t.co/1fMjsO112Z",0,0,NA,732
"1208135991606890496",2019-12-20 21:24:01,"AndrewHatts","Texas A&amp;M offers 2022 Woodrow Wilson QB Devin Kargman. #GigEm 

https://t.co/vjOhtQEluE https://t.co/2lY93kUNWt",1,0,NA,732
"1207414838483456000",2019-12-18 21:38:24,"AndrewHatts","A&amp;M holds off UF for 4-star DE Harris, who signs with Aggies. #NationalSigningDay #GigEm 

https://t.co/G39GCYn1pV https://t.co/PfvKyuBeNx",3,0,NA,732
"1207442876050882561",2019-12-18 23:29:49,"AndrewHatts","Signing Day wrap up: Texas A&amp;M has very strong day. #NationalSigningDay #GigEm 

https://t.co/JrGnozSwHu https://t.co/UNA3jJz288",1,0,NA,732
"1208134676679987208",2019-12-20 21:18:47,"fred_spiller","Finish Strong @isaiah_spiller! The best is yet to come!! #TrueFish #SECRB #Gigem https://t.co/WF0LzTlAvl",146,6,"Houston, TX",504
"1208134158670815233",2019-12-20 21:16:44,"kcdennis","I love that maroon jacket and tie combination @finebaum... Lookin' good! #gigem",0,0,NA,403
"1207762375048400906",2019-12-19 20:39:24,"kcdennis","@finebaum  How 'bout them Aggies Paaawl?! National signing day #6 nationally and #4 in the SEC! #gigem",0,0,NA,403
"1208130100430024706",2019-12-20 21:00:36,"LeeqRobbins11","Blessed to receive my 16th offer from Texas A&amp;M University #GigEm #Aggieland #12thMan <U+0001F44D><U+0001F3FE> @CoachE_TAMU https://t.co/6Mf1NuOJwT",125,28,NA,654
"1208127752727121921",2019-12-20 20:51:16,"TAMURED2","@TAMURED2 and @NSSPIinfo students, Alex Perry and Ethan Asano, briefing VP of Research @orau and former @hps_org President, Dr. Eric @Abelquist, and DOE  REAC\TS Health Physicist, @JasonDavisHP78. #FBF #GigEm https://t.co/Vaw0BkGgZN",0,0,NA,101
"1208076730898010117",2019-12-20 17:28:32,"jordanmorrriss","This still gives me chills!! #GigEm https://t.co/ly3T9Pe1OX",4,0,NA,351
"1208066553155117056",2019-12-20 16:48:05,"GigEm247","Josh Gibson has had the chance to watch the standout duo of Landon Jackson and Marcus Burris develop on and off the field the last couple of years. As the Hawks get ready for another state championship appearance he talked about their impact. #GigEm (VIP)
https://t.co/03YjALNpVA https://t.co/UGzeqdcfpU",7,1,NA,2448
"1207442768882212864",2019-12-18 23:29:23,"GigEm247","Signing Day wrap up: Texas A&amp;M has very strong day. #NationalSigningDay #GigEm 

https://t.co/HpCrdXlvxv https://t.co/YtBY5PlmLf",22,4,NA,2448
"1208054538353217537",2019-12-20 16:00:21,"ShopFansUnited","What's the cherry on top of a bowl of ice cream? How about 50% OFF ALL NCAA GEAR til the end of the month, ready for you to scoop up the best #GamedayGear for the #2019BowlSeason! 
#PonyUp #BoomerSooner #SicEm #GigEm #GoPokes 
#WeAreFansUnited
<U+0001F3C8> https://t.co/6i2A25xubk https://t.co/iACg3frciw",0,0,NA,139
"1208046484001873920",2019-12-20 15:28:20,"CoachBarnett91","@emmonsaggie 11-1 Prediction #GigEm",0,0,NA,1172
"1208040649276248066",2019-12-20 15:05:09,"atxaggie07","#GigEm #GigEmGang20 https://t.co/6Cx5wi3PWr",1,0,"College Station, TX",316
"1208038213299965952",2019-12-20 14:55:28,"mbpRivals","#GigEm https://t.co/ltE28fzoZz",56,1,NA,1029
"1208036751719182336",2019-12-20 14:49:40,"atx1029","@BEvansSports Congrats @fadil_diggs!  #GigEm",1,0,NA,2725
"1208036061236092929",2019-12-20 14:46:55,"CPRivas61","Son is graduating in Dec ‘20. Glad @Ch1nesech1pmunk will get to say he was @TAMU when these 2 were here. #gigem https://t.co/xzW0jqpgen",1,0,NA,385
"1208024503504101377",2019-12-20 14:01:00,"DamonSayles","It's been almost 400 days since Isiah Jasey played a college basketball game. The bouncy 6-10 forward and #GigEm transfer is ready to make his debut for #SMU tonight at #UGA.

https://t.co/3hX6fHiXgF (FREE)

#PonyUp https://t.co/LtrIrcLGcj",1,1,NA,1168
"1207990316986441728",2019-12-20 11:45:09,"KarenKeyLargo","Zoom   Zoom   #gigem https://t.co/EF5tUnXszo",0,0,NA,2678
"1207986960301723648",2019-12-20 11:31:49,"Jamey_Majewski","#GigEm https://t.co/f25TnohrUW",0,0,"League City, TX",1289
"1207891694173261824",2019-12-20 05:13:16,"etylerb11","all i gotta say is @BarstoolTexasAM is verified and @UTBarstool is not #GigEm",50,5,NA,212
"1207882449830715393",2019-12-20 04:36:32,"ChibiReaver","I think I speaks for a lot of folks @HoustonTexans but we'd love to see @CGillaspia take the field on offense abit in the bout w/ the Bucs!

Do it! <U+0001F601> #GigEm https://t.co/TMRzY5BJje",0,0,NA,432
"1207876156172713984",2019-12-20 04:11:31,"dandixon95","@propjoesays Wife works with stroke recoveries and always  such a tragedy when it happens, especially to younger people.  So pleased this young man has recovered and will get to pursue his goals, even if it is for the Horns. #gigem",2,0,NA,757
"1207858635159810048",2019-12-20 03:01:54,"MerlG_Official","#GigEm <U+0001F602> https://t.co/MKTGlqOwa8",0,0,"Houston, TX",2210
"1207854111758200833",2019-12-20 02:43:55,"alanmala95","@BlakeJohnson14 You’re right. We’re not going to change each other’s minds on this platform. Sorry I even started the whole thing. I hope we can at least agree that TAMU is going to be a 10-2 team next season #Gigem",1,0,NA,86
